127, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 127, 127, 
0, 43, 127, 
0, 34, 127, 
0, 26, 166, 
0, 17, 205, 
0, 26, 229, 
0, 46, 236, 
0, 66, 244, 
0, 66, 244, 
0, 56, 224, 
0, 56, 224, 
0, 56, 224, 
0, 56, 224, 
0, 56, 224, 
0, 56, 224, 
0, 67, 208, 
20, 92, 192, 
104, 117, 159, 
202, 129, 127, 
70, 154, 127, 
6, 154, 127, 
6, 154, 127, 
14, 168, 127, 
6, 182, 127, 
30, 196, 113, 
94, 200, 113, 
74, 204, 113, 
54, 239, 122, 
35, 246, 132, 
15, 254, 141, 
23, 254, 141, 
31, 254, 143, 
16, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 145, 
1, 254, 158, 
1, 254, 158, 
1, 254, 162, 
1, 254, 166, 
1, 254, 170, 
1, 254, 170, 
1, 254, 172, 
19, 254, 173, 
2, 254, 175, 
10, 254, 176, 
32, 254, 178, 
54, 254, 178, 
76, 254, 178, 
63, 254, 178, 
50, 254, 178, 
50, 254, 178, 
47, 254, 178, 
45, 254, 178, 
42, 254, 178, 
40, 254, 178, 
40, 254, 173, 
32, 254, 168, 
24, 254, 163, 
16, 254, 158, 
8, 254, 158, 
8, 254, 163, 
8, 254, 168, 
8, 254, 149, 
1, 254, 131, 
25, 254, 131, 
49, 237, 125, 
49, 181, 118, 
49, 159, 112, 
49, 159, 112, 
49, 125, 112, 
50, 119, 112, 
51, 123, 106, 
34, 127, 100, 
34, 141, 95, 
47, 156, 89, 
43, 170, 89, 
39, 185, 89, 
36, 189, 92, 
32, 194, 96, 
21, 198, 99, 
47, 202, 99, 
142, 207, 99, 
104, 211, 99, 
95, 201, 99, 
56, 190, 99, 
5, 180, 113, 
5, 150, 127, 
27, 150, 127, 
27, 150, 127, 
10, 150, 127, 
36, 142, 127, 
36, 135, 127, 
45, 127, 127, 
101, 127, 127, 
77, 132, 127, 
77, 137, 127, 
70, 135, 127, 
78, 132, 127, 
87, 130, 127, 
87, 127, 127, 
47, 125, 127, 
32, 125, 127, 
17, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 125, 127, 
2, 119, 127, 
8, 112, 127, 
47, 106, 127, 
67, 106, 127, 
44, 100, 127, 
51, 94, 127, 
58, 88, 127, 
58, 82, 127, 
51, 82, 127, 
44, 82, 127, 
37, 82, 130, 
30, 82, 134, 
30, 82, 137, 
20, 79, 137, 
11, 77, 132, 
1, 77, 127, 
1, 77, 127, 
1, 73, 127, 
1, 69, 127, 
9, 65, 133, 
5, 61, 140, 
2, 61, 140, 
22, 61, 127, 
43, 61, 127, 
63, 61, 117, 
56, 61, 107, 
49, 54, 98, 
43, 48, 88, 
36, 41, 101, 
29, 41, 114, 
29, 41, 127, 
11, 41, 127, 
11, 41, 127, 
11, 41, 127, 
11, 41, 105, 
4, 41, 103, 
19, 41, 100, 
35, 41, 98, 
35, 36, 96, 
62, 31, 96, 
90, 27, 96, 
71, 22, 101, 
21, 17, 105, 
47, 17, 110, 
47, 17, 127, 
47, 17, 127, 
38, 17, 127, 
30, 17, 120, 
16, 17, 113, 
3, 17, 107, 
3, 17, 100, 
3, 17, 100, 
33, 17, 109, 
28, 17, 117, 
23, 15, 126, 
23, 12, 126, 
36, 10, 126, 
20, 8, 126, 
4, 12, 126, 
4, 16, 105, 
28, 20, 105, 
28, 32, 92, 
18, 44, 79, 
18, 56, 79, 
18, 56, 79, 
18, 56, 79, 
24, 56, 76, 
43, 56, 74, 
42, 66, 71, 
41, 76, 65, 
36, 87, 60, 
32, 97, 54, 
21, 97, 54, 
10, 102, 54, 
33, 107, 54, 
56, 112, 54, 
79, 117, 54, 
115, 122, 58, 
38, 127, 62, 
10, 127, 66, 
6, 127, 70, 
2, 127, 74, 
14, 127, 78, 
6, 136, 82, 
31, 145, 86, 
31, 145, 90, 
31, 145, 94, 
31, 145, 94, 
31, 150, 94, 
31, 155, 94, 
31, 159, 94, 
31, 164, 99, 
31, 169, 104, 
50, 169, 110, 
34, 177, 115, 
18, 186, 120, 
2, 216, 120, 
2, 224, 120, 
2, 233, 122, 
2, 241, 125, 
2, 241, 127, 
2, 241, 127, 
2, 243, 127, 
2, 244, 127, 
2, 246, 127, 
2, 247, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 127, 
2, 249, 140, 
2, 249, 153, 
2, 249, 156, 
2, 249, 160, 
2, 249, 160, 
2, 249, 155, 
2, 249, 150, 
2, 249, 145, 
2, 249, 145, 
2, 249, 145, 
2, 249, 145, 
16, 249, 145, 
63, 249, 153, 
63, 249, 153, 
44, 249, 153, 
25, 249, 153, 
39, 249, 153, 
39, 249, 153, 
33, 249, 153, 
39, 249, 153, 
65, 249, 156, 
91, 249, 160, 
73, 200, 193, 
11, 178, 198, 
11, 174, 204, 
49, 171, 204, 
5, 167, 204, 
11, 164, 204, 
17, 160, 204, 
9, 157, 207, 
1, 153, 210, 
1, 146, 213, 
1, 140, 216, 
1, 140, 219, 
63, 145, 219, 
45, 150, 214, 
28, 145, 209, 
22, 140, 204, 
45, 127, 199, 
33, 115, 195, 
10, 115, 190, 
10, 112, 185, 
49, 108, 180, 
26, 105, 175, 
4, 102, 180, 
4, 102, 186, 
18, 102, 191, 
73, 102, 196, 
128, 97, 201, 
97, 92, 207, 
82, 87, 212, 
18, 96, 223, 
18, 96, 234, 
18, 92, 234, 
18, 88, 234, 
18, 84, 234, 
48, 84, 234, 
42, 84, 234, 
8, 84, 234, 
8, 84, 234, 
44, 84, 234, 
51, 84, 234, 
0, 84, 234, 
3, 84, 234, 
6, 66, 234, 
6, 66, 234, 
69, 66, 234, 
44, 61, 234, 
31, 56, 234, 
17, 56, 234, 
4, 56, 234, 
4, 56, 234, 
35, 56, 234, 
35, 54, 234, 
0, 52, 234, 
0, 50, 234, 
0, 48, 234, 
2, 46, 234, 
4, 44, 228, 
76, 40, 222, 
100, 37, 216, 
73, 33, 216, 
7, 33, 216, 
12, 35, 216, 
16, 37, 216, 
21, 40, 216, 
12, 42, 216, 
3, 44, 216, 
3, 46, 216, 
19, 46, 216, 
19, 46, 216, 
15, 46, 216, 
11, 46, 216, 
7, 46, 216, 
14, 46, 216, 
21, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
3, 54, 216, 
29, 58, 216, 
81, 61, 216, 
225, 65, 216, 
177, 69, 214, 
45, 69, 212, 
45, 69, 210, 
18, 69, 208, 
5, 69, 206, 
13, 69, 206, 
7, 69, 206, 
1, 69, 206, 
1, 69, 206, 
1, 69, 206, 
26, 69, 206, 
25, 69, 206, 
25, 69, 206, 
25, 69, 206, 
159, 69, 206, 
150, 69, 206, 
28, 77, 206, 
38, 84, 206, 
146, 92, 203, 
54, 100, 201, 
8, 100, 198, 
33, 100, 196, 
21, 100, 196, 
9, 100, 196, 
29, 100, 196, 
29, 100, 196, 
9, 100, 196, 
9, 100, 196, 
22, 100, 196, 
71, 100, 196, 
82, 100, 196, 
123, 100, 196, 
92, 100, 196, 
92, 100, 196, 
24, 100, 196, 
8, 100, 196, 
18, 100, 196, 
8, 100, 196, 
8, 100, 196, 
21, 100, 196, 
56, 100, 196, 
124, 100, 196, 
77, 100, 196, 
30, 100, 196, 
68, 100, 196, 
59, 100, 196, 
26, 100, 196, 
9, 100, 196, 
9, 100, 196, 
17, 100, 196, 
161, 100, 196, 
149, 100, 196, 
14, 100, 196, 
14, 100, 196, 
10, 100, 196, 
7, 100, 196, 
30, 100, 196, 
54, 100, 196, 
16, 100, 196, 
59, 100, 196, 
102, 100, 196, 
42, 100, 196, 
5, 100, 196, 
5, 100, 196, 
5, 100, 196, 
5, 100, 196, 
5, 100, 196, 
5, 100, 196, 
5, 100, 196, 
16, 100, 196, 
27, 100, 196, 
18, 100, 196, 
126, 100, 196, 
126, 100, 196, 
36, 100, 196, 
7, 100, 196, 
7, 100, 196, 
7, 100, 196, 
7, 100, 196, 
7, 100, 196, 
29, 100, 196, 
52, 100, 196, 
6, 100, 196, 
6, 100, 196, 
58, 100, 196, 
58, 100, 196, 
22, 100, 196, 
9, 100, 196, 
9, 100, 196, 
52, 100, 196, 
95, 100, 196, 
101, 100, 196, 
10, 100, 196, 
1, 100, 196, 
1, 100, 196, 
35, 100, 196, 
20, 100, 196, 
6, 100, 196, 
69, 100, 196, 
37, 100, 196, 
6, 100, 196, 
6, 100, 196, 
5, 100, 196, 
