0, 218, 34, 
112, 218, 34, 
225, 211, 34, 
240, 204, 21, 
170, 197, 21, 
138, 197, 18, 
176, 197, 15, 
176, 206, 24, 
162, 215, 34, 
169, 215, 34, 
177, 215, 34, 
229, 215, 34, 
254, 215, 25, 
254, 206, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 198, 17, 
254, 202, 17, 
254, 206, 17, 
202, 210, 24, 
144, 214, 31, 
206, 218, 31, 
92, 223, 31, 
200, 227, 31, 
200, 232, 31, 
188, 237, 31, 
221, 237, 31, 
254, 237, 31, 
164, 229, 26, 
108, 220, 21, 
135, 212, 17, 
127, 212, 12, 
120, 207, 12, 
153, 201, 12, 
153, 196, 12, 
203, 196, 12, 
254, 194, 11, 
254, 191, 10, 
229, 189, 8, 
213, 186, 7, 
213, 184, 6, 
247, 181, 5, 
250, 179, 5, 
254, 168, 5, 
254, 158, 5, 
254, 147, 5, 
254, 147, 5, 
254, 142, 5, 
254, 137, 5, 
254, 132, 5, 
254, 127, 5, 
254, 127, 5, 
208, 127, 5, 
232, 127, 5, 
254, 127, 5, 
254, 127, 5, 
104, 127, 5, 
111, 127, 5, 
206, 127, 5, 
247, 127, 5, 
254, 127, 5, 
254, 127, 5, 
254, 127, 26, 
254, 127, 30, 
145, 124, 34, 
90, 120, 38, 
210, 117, 42, 
217, 113, 49, 
140, 110, 56, 
49, 110, 63, 
49, 110, 63, 
154, 110, 58, 
166, 110, 54, 
178, 110, 54, 
190, 109, 54, 
236, 108, 54, 
236, 106, 61, 
254, 105, 67, 
254, 104, 74, 
211, 103, 81, 
180, 101, 90, 
180, 100, 99, 
180, 99, 109, 
164, 99, 118, 
164, 102, 127, 
164, 105, 127, 
164, 108, 127, 
115, 111, 127, 
168, 115, 127, 
196, 118, 127, 
254, 121, 133, 
254, 124, 140, 
254, 127, 168, 
244, 127, 183, 
235, 127, 198, 
193, 127, 212, 
193, 127, 226, 
194, 127, 226, 
195, 127, 226, 
195, 127, 226, 
195, 127, 226, 
165, 127, 216, 
198, 146, 207, 
188, 165, 197, 
254, 184, 188, 
254, 193, 195, 
254, 202, 202, 
254, 202, 210, 
199, 211, 217, 
145, 220, 224, 
145, 220, 224, 
145, 220, 227, 
138, 211, 230, 
151, 203, 233, 
133, 194, 254, 
70, 185, 254, 
32, 177, 254, 
220, 168, 254, 
254, 172, 254, 
254, 177, 254, 
254, 197, 254, 
254, 197, 254, 
72, 209, 254, 
84, 209, 254, 
30, 186, 254, 
30, 164, 254, 
15, 164, 254, 
0, 164, 254, 
33, 193, 254, 
48, 193, 254, 
136, 233, 254, 
152, 233, 254, 
254, 222, 254, 
254, 212, 254, 
254, 187, 254, 
117, 180, 254, 
0, 173, 254, 
86, 195, 254, 
86, 217, 254, 
106, 239, 254, 
147, 239, 254, 
147, 215, 254, 
177, 175, 254, 
208, 175, 254, 
254, 149, 254, 
254, 167, 254, 
254, 184, 254, 
254, 202, 254, 
254, 205, 254, 
254, 208, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
254, 211, 254, 
160, 211, 254, 
160, 211, 254, 
121, 206, 254, 
49, 200, 254, 
210, 195, 254, 
210, 190, 242, 
105, 190, 231, 
43, 190, 219, 
43, 191, 207, 
54, 193, 196, 
187, 194, 184, 
194, 196, 173, 
225, 197, 161, 
254, 199, 155, 
254, 200, 148, 
254, 202, 142, 
254, 203, 136, 
254, 205, 133, 
254, 206, 129, 
254, 208, 126, 
254, 209, 126, 
254, 211, 126, 
178, 211, 115, 
103, 211, 105, 
97, 211, 105, 
92, 211, 105, 
86, 211, 94, 
63, 211, 83, 
75, 211, 83, 
75, 211, 78, 
98, 211, 72, 
87, 211, 67, 
51, 211, 61, 
33, 211, 56, 
214, 211, 56, 
254, 211, 56, 
254, 211, 56, 
254, 211, 56, 
254, 211, 56, 
254, 218, 65, 
254, 226, 74, 
254, 233, 95, 
254, 241, 103, 
254, 248, 127, 
248, 248, 127, 
243, 248, 169, 
243, 248, 199, 
217, 248, 209, 
91, 238, 219, 
22, 228, 229, 
90, 218, 239, 
180, 218, 239, 
250, 218, 239, 
254, 218, 239, 
102, 218, 237, 
162, 218, 235, 
180, 218, 233, 
228, 232, 221, 
254, 246, 210, 
0, 246, 179, 
91, 250, 148, 
84, 254, 143, 
102, 254, 137, 
95, 254, 132, 
88, 254, 127, 
153, 254, 103, 
153, 254, 103, 
167, 254, 103, 
182, 254, 96, 
218, 254, 89, 
254, 254, 83, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 76, 
254, 254, 71, 
254, 254, 66, 
0, 248, 61, 
0, 243, 46, 
208, 237, 46, 
228, 232, 41, 
254, 225, 37, 
254, 218, 40, 
254, 218, 44, 
253, 218, 47, 
252, 218, 51, 
195, 218, 46, 
112, 218, 42, 
112, 218, 37, 
139, 219, 42, 
198, 220, 47, 
214, 221, 47, 
254, 222, 47, 
158, 223, 42, 
226, 224, 37, 
243, 224, 37, 
13, 224, 37, 
115, 223, 37, 
85, 222, 37, 
103, 220, 34, 
122, 219, 32, 
213, 218, 29, 
254, 218, 27, 
254, 218, 27, 
152, 218, 27, 
164, 218, 27, 
142, 218, 27, 
157, 218, 27, 
199, 212, 22, 
199, 206, 16, 
193, 200, 11, 
188, 194, 5, 
123, 188, 0, 
175, 188, 0, 
192, 188, 0, 
210, 188, 0, 
210, 188, 0, 
228, 188, 0, 
228, 188, 0, 
163, 188, 0, 
176, 188, 0, 
244, 188, 0, 
244, 188, 0, 
193, 188, 0, 
244, 188, 0, 
254, 188, 0, 
249, 188, 0, 
244, 187, 0, 
181, 186, 0, 
141, 185, 0, 
122, 183, 0, 
219, 182, 0, 
254, 181, 0, 
254, 180, 0, 
152, 179, 0, 
101, 179, 0, 
50, 179, 0, 
84, 179, 0, 
84, 179, 0, 
159, 179, 0, 
234, 179, 0, 
244, 179, 0, 
232, 179, 0, 
130, 179, 0, 
62, 179, 0, 
62, 179, 0, 
88, 179, 0, 
113, 179, 0, 
139, 179, 0, 
199, 179, 0, 
223, 179, 0, 
214, 179, 0, 
222, 179, 0, 
238, 179, 0, 
254, 179, 0, 
254, 179, 0, 
254, 179, 0, 
254, 179, 0, 
254, 179, 0, 
254, 179, 0, 
254, 179, 0, 
220, 179, 0, 
187, 179, 0, 
209, 179, 0, 
232, 179, 0, 
232, 179, 0, 
207, 179, 0, 
229, 179, 0, 
252, 177, 0, 
254, 176, 0, 
254, 174, 0, 
254, 172, 0, 
254, 171, 0, 
254, 169, 0, 
254, 167, 0, 
254, 166, 0, 
254, 164, 0, 
254, 157, 0, 
254, 149, 0, 
254, 142, 0, 
254, 142, 0, 
254, 134, 0, 
254, 127, 0, 
