127,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,175,, 
254,175,, 
254,188,, 
254,202,, 
254,215,, 
254,215,, 
254,215,, 
254,215,, 
254,215,, 
254,215,, 
254,219,, 
254,224,, 
254,224,, 
254,224,, 
254,222,, 
254,220,, 
254,218,, 
254,230,, 
254,242,, 
177,254,, 
100,254,, 
110,246,, 
134,220,, 
134,195,, 
171,157,, 
225,119,, 
232,119,, 
239,119,, 
247,121,, 
254,123,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
254,125,, 
241,125,, 
241,125,, 
231,125,, 
222,125,, 
198,125,, 
174,125,, 
126,125,, 
78,125,, 
78,122,, 
112,119,, 
120,121,, 
128,122,, 
170,124,, 
203,125,, 
237,127,, 
243,127,, 
248,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
254,127,, 
208,127,, 
216,127,, 
171,127,, 
171,127,, 
147,127,, 
181,131,, 
172,136,, 
172,149,, 
181,162,, 
189,162,, 
198,162,, 
178,162,, 
128,162,, 
93,162,, 
22,162,, 
34,177,, 
90,193,, 
147,201,, 
223,201,, 
238,201,, 
254,158,, 
254,115,, 
254,115,, 
254,115,, 
254,115,, 
254,175,, 
254,190,, 
254,190,, 
205,190,, 
156,162,, 
156,146,, 
156,130,, 
175,130,, 
134,130,, 
134,130,, 
86,130,, 
86,136,, 
128,156,, 
171,159,, 
226,161,, 
219,164,, 
254,147,, 
254,147,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,131,, 
254,135,, 
254,138,, 
254,142,, 
249,142,, 
244,132,, 
79,139,, 
79,146,, 
26,153,, 
92,153,, 
250,153,, 
254,153,, 
169,153,, 
146,153,, 
198,153,, 
198,157,, 
171,161,, 
97,165,, 
106,169,, 
115,173,, 
148,177,, 
182,177,, 
182,177,, 
126,179,, 
164,180,, 
254,182,, 
254,183,, 
254,185,, 
254,186,, 
254,188,, 
172,188,, 
90,188,, 
90,188,, 
163,188,, 
254,184,, 
254,179,, 
254,175,, 
133,164,, 
160,153,, 
188,153,, 
188,153,, 
169,167,, 
194,181,, 
224,195,, 
254,195,, 
254,216,, 
80,216,, 
175,231,, 
195,246,, 
127,246,, 
217,246,, 
230,240,, 
230,233,, 
241,227,, 
241,227,, 
254,227,, 
254,227,, 
254,227,, 
254,227,, 
228,227,, 
228,227,, 
241,212,, 
254,198,, 
168,174,, 
219,132,, 
254,132,, 
250,132,, 
252,132,, 
254,132,, 
254,132,, 
254,132,, 
254,132,, 
254,132,, 
254,133,, 
254,134,, 
254,135,, 
254,136,, 
254,137,, 
252,138,, 
211,138,, 
185,138,, 
159,138,, 
117,138,, 
213,146,, 
252,154,, 
252,173,, 
140,177,, 
207,181,, 
250,185,, 
252,185,, 
254,176,, 
254,167,, 
254,158,, 
254,149,, 
254,149,, 
254,149,, 
254,149,, 
224,154,, 
224,160,, 
156,160,, 
178,150,, 
199,140,, 
221,140,, 
243,140,, 
237,140,, 
230,140,, 
224,140,, 
217,140,, 
211,143,, 
225,146,, 
225,149,, 
193,163,, 
220,177,, 
205,177,, 
222,190,, 
222,190,, 
246,199,, 
232,209,, 
219,218,, 
219,218,, 
228,218,, 
237,218,, 
254,218,, 
254,218,, 
254,218,, 
254,218,, 
254,218,, 
254,218,, 
254,218,, 
254,218,, 
254,219,, 
254,220,, 
254,221,, 
254,222,, 
231,223,, 
218,224,, 
233,224,, 
248,221,, 
140,219,, 
0,216,, 
61,214,, 
37,214,, 
13,214,, 
0,214,, 
27,214,, 
114,216,, 
253,219,, 
254,221,, 
254,224,, 
254,240,, 
254,240,, 
254,254,, 
254,254,, 
210,254,, 
70,254,, 
127,253,, 
87,253,, 
124,252,, 
162,252,, 
234,251,, 
166,251,, 
51,250,, 
39,250,, 
28,249,, 
42,248,, 
13,248,, 
30,247,, 
15,247,, 
0,246,, 
74,246,, 
148,245,, 
254,245,, 
254,244,, 
135,243,, 
0,243,, 
31,242,, 
63,242,, 
207,241,, 
216,241,, 
148,240,, 
133,240,, 
118,239,, 
118,239,, 
218,239,, 
229,235,, 
254,230,, 
34,226,, 
109,226,, 
33,226,, 
234,232,, 
254,238,, 
254,245,, 
254,251,, 
254,251,, 
121,251,, 
121,251,, 
121,251,, 
230,251,, 
254,251,, 
254,251,, 
254,251,, 
222,251,, 
210,251,, 
248,251,, 
254,251,, 
68,251,, 
153,251,, 
238,251,, 
138,251,, 
166,251,, 
150,251,, 
164,251,, 
179,251,, 
193,251,, 
145,251,, 
170,251,, 
170,251,, 
170,251,, 
193,251,, 
193,251,, 
193,251,, 
184,251,, 
175,251,, 
166,251,, 
254,251,, 
254,251,, 
